production_id,branch_id,branch_name,production_type,good_used,quantity_used (tons),carbon_emission (tons CO2),water_usage (liters),waste_generated (tons)
1755,1003,"Matthews, Peters and Benjamin",Automobile Parts,Glass,948.97,1680.82,3778848.51,134.34
1756,1008,"Higgins, Ramos and Farrell",Chemicals,Aluminum,1924.09,5751.86,19147526.48,242.84
1757,1001,"Brown, Manning and Lloyd",Food Processing,Wheat,2806.11,5368.51,13799567.76,1319.35
1758,1000,"Garrison, Rios and Wise",Chemicals,Timber,1267.41,2658.11,4740230.99,354.9
1759,1002,"Harrington, Love and Duran",Chemicals,Steel,2569.08,2584.61,11264920.27,1199.27
1760,1008,"Osborne, Yu and Murphy",Pharmaceuticals,Plastic,376.87,827.38,2827857.27,71.35
1761,1007,"Johnson, Curry and Green",Pharmaceuticals,Petroleum Products,612.42,536.97,1540160.38,133.27
1762,1007,Horne-Rogers,Electronics,Aluminum,1216.48,2632.75,9165238.93,122.11
1763,1007,Brown-Anderson,Automobile Parts,Aluminum,2846.97,3612.86,16466381.03,1344.96
1764,1001,Smith-Gonzalez,Food Processing,Cotton,3068.5,7192.66,25074917.24,712.36
1765,1004,Vaughn-Horton,Chemicals,Glass,2751.91,6446.55,14246168.26,1189.02
1766,1010,"Reid, Perkins and Hamilton",Automobile Parts,Petroleum Products,2769.5,2006.35,21487784.56,408.67
1767,1010,Johnson LLC,Pharmaceuticals,Glass,1451.68,2494.18,14206063.08,667.25
1768,1010,Huynh-Fritz,Furniture,Wheat,2826.39,8344.74,8660960.19,755.96
1769,1004,"Davis, Stephens and Robertson",Furniture,Timber,3200.26,9204.72,21651210.89,1378.91
1770,1008,"Lowery, Hayes and Johnston",Textile,Petroleum Products,3052.41,7762.16,15962804.11,1011.88
1771,1007,Mooney-Frederick,Electronics,Cotton,491.57,655.0,4496325.41,86.46
1772,1001,"Thompson, Rush and Barnes",Textile,Glass,4729.1,12196.9,37120416.95,750.7
1773,1008,Harris and Sons,Automobile Parts,Cotton,3534.28,7706.29,30059619.63,779.31
1774,1005,"Mack, Newton and Simmons",Textile,Steel,4657.61,6751.72,27940455.92,1034.1
1775,1000,"Maxwell, Clayton and Montgomery",Furniture,Steel,613.25,768.66,3692023.71,73.17
1776,1010,Ramsey and Sons,Automobile Parts,Petroleum Products,1870.35,2767.8,16000559.66,202.43
1777,1004,"Davis, Huang and Fitzgerald",Pharmaceuticals,Aluminum,1207.12,1328.29,9672419.66,310.12
1778,1010,"Hammond, Malone and Perez",Food Processing,Timber,2793.98,5886.38,6880143.18,291.0
1779,1009,Acevedo-Torres,Textile,Cotton,1481.09,3042.89,5366503.28,158.69
1780,1005,"Jenkins, Weeks and Watson",Automobile Parts,Cotton,2560.05,4889.69,18048380.69,1027.11
1781,1006,Ramirez and Sons,Pharmaceuticals,Cotton,2586.13,3687.61,17368056.39,494.89
1782,1000,Pruitt Ltd,Furniture,Plastic,597.31,1234.32,2100186.04,99.2
1783,1006,Robinson-Espinoza,Pharmaceuticals,Aluminum,3664.41,2650.21,18915868.99,504.89
1784,1010,Reyes Ltd,Food Processing,Glass,3991.88,7557.17,4491614.72,1662.85
1785,1006,Washington and Sons,Food Processing,Glass,2406.6,3166.14,3628175.14,357.27
1786,1003,Huerta Group,Furniture,Petroleum Products,195.44,212.99,1140972.36,77.73
1787,1009,Baird Ltd,Pharmaceuticals,Glass,3615.39,9304.64,13085426.02,799.1
1788,1000,"Garcia, Zhang and Daniels",Chemicals,Petroleum Products,4137.17,3362.25,12970343.16,1194.85
1789,1003,Newton Ltd,Furniture,Petroleum Products,889.57,1554.73,4929733.93,236.69
1790,1001,Wise LLC,Furniture,Petroleum Products,2408.86,3121.79,23963743.63,655.19
1791,1008,Combs-Brown,Automobile Parts,Plastic,3922.02,11036.83,26909424.93,1217.29
1792,1001,"Ryan, Stevens and Luna",Pharmaceuticals,Aluminum,473.72,568.2,3142822.99,192.64
1793,1006,Pittman PLC,Automobile Parts,Plastic,4195.97,12332.49,13900892.49,632.95
1794,1006,Hess-Logan,Food Processing,Wheat,4998.07,7026.85,38763804.87,1175.87
1795,1002,Meza-Espinoza,Food Processing,Aluminum,2149.33,2123.25,2276939.63,261.35
1796,1003,Cervantes Inc,Electronics,Plastic,1274.19,913.58,2392490.71,133.48
1797,1003,Calderon LLC,Electronics,Petroleum Products,3674.35,6736.51,31983598.07,1541.28
1798,1004,"Williamson, Mcgrath and Vasquez",Automobile Parts,Timber,226.9,379.67,709891.77,102.15
1799,1003,"Walsh, Ramirez and Boyd",Electronics,Glass,3367.31,2476.87,23999797.24,1189.78
1800,1010,"Lambert, Cruz and Daniels",Pharmaceuticals,Wheat,2395.54,2646.48,10205224.57,589.02
1801,1000,"Jackson, Johnson and Hunt",Furniture,Steel,2663.5,1989.02,14226145.4,1057.16
1802,1001,Curtis-Graham,Chemicals,Wheat,2284.66,3586.25,5535549.54,328.19
1803,1004,Morris-Rogers,Textile,Timber,755.85,1964.93,992247.51,116.44
1804,1007,Jackson Inc,Chemicals,Timber,3023.69,6717.24,24993840.68,1295.21
1805,1009,Conner Inc,Pharmaceuticals,Steel,4662.29,8602.48,11513275.89,817.15
1806,1005,Russell Group,Automobile Parts,Steel,1250.74,1822.2,6182469.74,515.9
1807,1003,Schultz-White,Automobile Parts,Steel,3968.76,9937.23,5178524.86,1572.02
1808,1008,Sanchez LLC,Food Processing,Glass,628.83,322.79,2955207.03,276.58
1809,1001,Vaughn Ltd,Food Processing,Glass,971.78,1115.96,4132152.32,182.02
1810,1000,Carr Ltd,Electronics,Cotton,4103.91,8989.75,21901183.08,1147.23
1811,1003,Perez-Bennett,Furniture,Steel,4632.39,8093.38,4967879.66,1122.53
1812,1010,Donaldson-Greene,Automobile Parts,Aluminum,4661.24,3729.5,35735739.78,918.49
1813,1004,"Russell, Gonzalez and Marquez",Food Processing,Cotton,1400.52,765.84,13600216.76,604.79
1814,1000,Tran-Stone,Chemicals,Cotton,883.89,889.31,2794884.32,291.56
1815,1010,"Acosta, Everett and Blair",Chemicals,Glass,3525.17,7551.13,15946585.5,1758.13
1816,1002,Jones PLC,Furniture,Timber,3352.05,3587.82,10295922.53,858.57
1817,1001,"Sharp, Dodson and Martinez",Pharmaceuticals,Plastic,3522.38,8832.99,16716357.79,407.29
1818,1009,Strickland Group,Automobile Parts,Aluminum,4572.74,9459.08,20351195.53,466.4
1819,1000,Price LLC,Pharmaceuticals,Glass,4601.07,11776.33,32674200.05,1984.39
1820,1008,Ortega PLC,Automobile Parts,Wheat,1444.0,2675.7,9495954.12,685.91
1821,1000,"Wong, Lucas and Wood",Automobile Parts,Plastic,3545.8,6747.59,24645683.45,820.58
1822,1002,Marquez and Sons,Food Processing,Plastic,2360.48,2825.86,10586877.67,1084.94
1823,1006,"Mitchell, Velez and Sanchez",Textile,Plastic,732.11,1963.98,3294049.97,123.31
1824,1005,Smith Inc,Textile,Petroleum Products,745.48,1448.9,4483314.55,212.25
1825,1003,"Gill, Webster and Evans",Pharmaceuticals,Plastic,2298.52,5606.87,16910549.46,587.69
1826,1008,"Lee, Medina and Soto",Automobile Parts,Glass,3951.87,6541.51,20053292.16,1063.34
1827,1002,Burton Group,Automobile Parts,Petroleum Products,2057.18,3389.17,8965684.41,971.83
1828,1009,"Miles, Allen and Grant",Chemicals,Cotton,348.63,200.44,1603256.19,100.79
1829,1002,Navarro-Mccullough,Food Processing,Plastic,3309.27,1807.92,3646225.16,1595.9
1830,1003,Hernandez-Kidd,Chemicals,Glass,3763.29,7985.82,12703754.66,760.19
1831,1002,"Rodriguez, Rivera and Barnes",Automobile Parts,Petroleum Products,1112.61,1452.05,2885602.95,436.04
1832,1004,Brown Group,Food Processing,Plastic,275.98,302.64,1933145.9,57.29
1833,1004,Reed LLC,Electronics,Wheat,220.04,427.73,366909.22,29.48
1834,1002,Goodwin-Collins,Automobile Parts,Aluminum,1711.13,2784.55,13741921.4,580.86
1835,1010,"Griffith, Schmitt and Morris",Food Processing,Petroleum Products,1881.95,1090.5,12526971.41,870.8
1836,1000,Manning Group,Automobile Parts,Plastic,1466.75,3828.66,12231043.46,254.39
1837,1006,"Haley, Schultz and Glenn",Chemicals,Cotton,3843.72,10374.52,37388297.54,1845.45
1838,1009,Mclaughlin-Gonzales,Automobile Parts,Steel,1588.33,1144.78,2015245.82,184.96
1839,1009,Arias LLC,Chemicals,Cotton,2790.51,4471.03,6543549.64,439.68
1840,1001,Herring-Russell,Furniture,Cotton,1426.51,3621.89,9166287.41,566.96
1841,1010,Webster LLC,Automobile Parts,Wheat,530.24,889.97,641496.65,91.42
1842,1006,"Davis, Sanchez and Campbell",Textile,Steel,3203.93,3107.49,21251579.21,808.33
1843,1009,"Silva, Schmidt and Smith",Electronics,Aluminum,3449.11,9553.46,8896944.32,461.53
1844,1007,Jones Group,Furniture,Plastic,4001.81,11383.99,6085454.33,1793.57
1845,1003,Humphrey PLC,Pharmaceuticals,Timber,2790.53,2194.58,25541417.79,732.62
1846,1010,Nielsen-Burton,Food Processing,Timber,1477.45,2002.74,3172790.74,506.4
1847,1005,Thomas Inc,Textile,Cotton,4802.7,4682.85,40841438.96,2139.7
1848,1001,Parker LLC,Textile,Aluminum,4230.12,7339.38,38600654.29,2025.49
1849,1004,Horn Group,Automobile Parts,Petroleum Products,4095.02,6776.66,35748832.7,1024.64
1850,1003,Colon-Ellison,Food Processing,Petroleum Products,3237.59,9572.55,24484577.51,534.79
1851,1003,Williams-Bailey,Pharmaceuticals,Aluminum,2193.04,6002.68,3230683.45,376.47
1852,1007,Powell Inc,Textile,Petroleum Products,2289.86,5646.63,4443837.29,789.03
1853,1006,Hall-Benson,Chemicals,Plastic,3031.52,2513.54,25317880.33,612.79
1854,1005,"Adkins, Williams and Allen",Food Processing,Plastic,4007.74,7429.15,37325680.59,1914.38
1855,1006,Buckley-Yang,Textile,Aluminum,656.71,1913.33,6456997.23,105.85
1856,1010,Sexton Ltd,Automobile Parts,Aluminum,2063.8,5256.07,3112825.31,832.82
1857,1009,Gregory-Armstrong,Automobile Parts,Glass,4912.02,6732.89,47171573.62,1410.14
1858,1005,"Garcia, Molina and Rojas",Electronics,Plastic,4222.45,7410.59,30783823.92,2056.27
1859,1008,Cherry-Porter,Pharmaceuticals,Plastic,638.45,1084.15,1117218.18,270.11
1860,1003,Daniels Ltd,Food Processing,Cotton,2723.68,3747.45,15667866.61,957.54
1861,1006,"Garcia, Fischer and Thomas",Furniture,Aluminum,531.48,394.36,779917.15,58.52
1862,1005,Morales LLC,Pharmaceuticals,Timber,454.54,553.23,3520145.08,216.98
1863,1005,Martinez-Daniels,Electronics,Petroleum Products,1515.46,1458.29,13488555.24,521.24
1864,1004,Avila-Miller,Furniture,Cotton,4478.67,6629.58,22584622.33,746.28
1865,1003,"Thompson, Cain and Strickland",Automobile Parts,Petroleum Products,1071.8,1953.23,5425079.14,490.74
1866,1001,"Skinner, Mccarty and Williams",Food Processing,Timber,2780.73,1489.99,11078882.37,604.13
1867,1008,"Riggs, Perez and Simpson",Food Processing,Cotton,4952.65,14400.97,34640780.46,1257.34
1868,1004,Bush Group,Furniture,Aluminum,1757.72,4254.95,1891712.61,633.72
1869,1004,Williams Group,Textile,Wheat,4497.65,10049.6,20364009.66,1290.32
1870,1009,Richard LLC,Furniture,Steel,180.25,454.46,1213761.31,80.77
1871,1001,Oconnor-Mann,Chemicals,Aluminum,2667.24,6692.76,12613728.08,890.31
1872,1004,King Group,Chemicals,Cotton,3138.89,7842.83,5396389.1,1210.97
1873,1009,"Brooks, Miller and Alexander",Automobile Parts,Glass,4457.25,11898.47,11180947.41,1616.02
1874,1006,Morrison and Sons,Electronics,Aluminum,4832.94,14327.26,11814278.38,1231.35
1875,1007,"Elliott, Rodriguez and Mclaughlin",Textile,Petroleum Products,4815.23,13319.6,33732698.03,2358.58
1876,1008,Nash Ltd,Automobile Parts,Cotton,171.45,303.28,821257.25,73.48
1877,1004,"Willis, Walter and Shah",Automobile Parts,Steel,2563.32,3144.5,9976873.43,1037.88
1878,1005,Rubio and Sons,Textile,Aluminum,915.94,2500.47,5128743.07,302.63
1879,1006,Smith-Perry,Textile,Glass,2582.64,6416.14,14858575.25,789.75
1880,1001,"Sanchez, Fields and Woods",Furniture,Plastic,1777.48,3164.51,13447772.77,536.47
1881,1008,"Simmons, Mills and Brown",Pharmaceuticals,Wheat,2450.06,5689.52,18974081.84,937.63
1882,1006,"Mora, Andrews and Miller",Food Processing,Petroleum Products,1564.57,1601.86,12330512.73,254.9
1883,1009,Jenkins Inc,Textile,Timber,3492.36,1844.92,24171368.18,1527.24
1884,1005,Anderson-Foster,Pharmaceuticals,Plastic,1334.0,894.69,11735563.5,504.75
1885,1000,Rollins-Burke,Chemicals,Glass,4136.09,5199.81,30704003.84,1261.94
1886,1004,Russell Ltd,Pharmaceuticals,Cotton,4513.99,9179.09,6083959.37,457.41
1887,1004,"Mcpherson, Mcbride and Mooney",Pharmaceuticals,Wheat,1180.53,2104.66,2206156.35,392.85
1888,1002,Johnson and Sons,Automobile Parts,Wheat,4883.44,10465.17,31350472.41,1407.0
1889,1005,"Rogers, Fuller and Dixon",Pharmaceuticals,Wheat,3684.96,9232.37,9642290.41,836.82
1890,1002,Sexton-Norton,Textile,Plastic,542.87,1249.34,3976099.97,242.76
1891,1000,Villarreal-Oliver,Chemicals,Cotton,2133.84,4095.41,11367420.37,687.78
1892,1010,"Smith, Garcia and Simpson",Food Processing,Steel,4889.01,12178.58,32427583.45,2053.82
1893,1005,"Stout, Hernandez and Thomas",Chemicals,Steel,2349.96,1555.47,20488638.73,881.75
1894,1009,Kennedy LLC,Electronics,Wheat,2862.38,2931.29,6936978.15,498.38
1895,1008,"Cruz, Castillo and Schultz",Food Processing,Aluminum,254.22,210.99,2334122.18,47.52
1896,1010,"Lopez, Hendrix and Soto",Chemicals,Cotton,4658.69,2436.66,8812019.6,1025.63
1897,1001,Lewis LLC,Furniture,Petroleum Products,3172.08,6863.59,25312814.65,632.07
1898,1009,"Ramsey, Bell and House",Electronics,Plastic,4195.39,11803.51,16275723.28,1819.25
1899,1003,Carpenter LLC,Pharmaceuticals,Plastic,874.04,2430.64,2855320.13,137.09
1900,1008,Perez-Mcdonald,Textile,Cotton,3201.98,6381.8,10351093.82,1057.79
1901,1006,Carter and Sons,Textile,Aluminum,3522.07,9234.01,4729137.6,383.23
1902,1001,Davis-Lee,Electronics,Cotton,2818.24,7976.65,26623489.04,1052.3
1903,1001,"Mitchell, Gonzalez and Martinez",Textile,Aluminum,1110.14,2244.99,10803809.29,485.41
1904,1005,Rodriguez-Suarez,Textile,Petroleum Products,4572.4,13113.04,40885285.56,871.89
1905,1010,Tanner-Anderson,Pharmaceuticals,Petroleum Products,2192.29,4911.05,20071919.89,772.76
1906,1001,Gilbert-Brown,Electronics,Timber,854.56,1658.69,2235292.22,420.21
1907,1005,"Dixon, Jenkins and Gonzalez",Automobile Parts,Aluminum,4506.37,9510.29,16968493.11,1092.96
1908,1010,"Mccoy, Gordon and Mckay",Chemicals,Cotton,3747.14,4697.22,35523485.8,1091.26
1909,1007,Wiggins Ltd,Furniture,Glass,4923.62,10239.11,41540983.68,2175.72
1910,1002,"Kim, Guerrero and Murray",Pharmaceuticals,Cotton,3555.33,1962.39,18530738.26,1747.24
1911,1002,Martinez-James,Automobile Parts,Glass,1071.95,2956.85,7862852.76,367.42
1912,1006,"Blevins, Mcbride and Brown",Furniture,Wheat,250.93,533.2,2079725.82,96.7
1913,1009,Price and Sons,Food Processing,Wheat,2935.09,1862.13,19652509.87,391.17
1914,1006,Tucker-Cunningham,Electronics,Wheat,2100.83,4094.52,4624749.66,237.48
1915,1005,Schroeder-Ramirez,Furniture,Glass,4343.27,4913.57,22871730.54,959.82
1916,1003,"White, Chavez and Martin",Pharmaceuticals,Glass,783.65,1710.21,2483279.21,86.65
1917,1008,"Hill, House and Bailey",Pharmaceuticals,Steel,3833.06,9465.57,37770874.58,516.35
1918,1010,"Robles, Turner and Roberts",Chemicals,Cotton,4559.2,8154.67,30868227.72,480.11
1919,1000,Gonzalez Inc,Furniture,Plastic,4604.31,6773.33,11363267.95,715.0
1920,1008,"Glass, Donovan and Young",Chemicals,Aluminum,907.24,1277.01,2737629.03,452.94
1921,1002,"Nash, Robinson and Diaz",Food Processing,Wheat,3313.79,3651.93,27636423.37,672.27
1922,1006,"Johnson, Paul and Hill",Automobile Parts,Steel,2777.91,5933.08,20086230.27,1009.16
1923,1004,Long-Velasquez,Electronics,Glass,2231.4,2260.45,21706491.0,886.6
1924,1001,Rivera-Alvarez,Pharmaceuticals,Timber,4348.66,3621.65,22127597.79,1568.12
1925,1000,Mcmillan-Gilmore,Food Processing,Glass,4683.23,5947.62,5066042.09,1197.89
1926,1005,Howard Ltd,Furniture,Timber,2017.74,5075.36,18119845.19,999.37
1927,1002,"Coleman, Olson and Johnston",Automobile Parts,Petroleum Products,4388.92,10642.45,26648733.19,1840.61
1928,1007,Richardson LLC,Chemicals,Timber,673.45,906.53,5400503.38,200.65
1929,1009,Hebert-Whitaker,Electronics,Glass,4647.2,10398.72,18491326.75,1566.47
1930,1005,Holt Inc,Automobile Parts,Petroleum Products,2895.82,2248.04,24486464.4,751.03
1931,1008,"Li, Johnson and Bauer",Chemicals,Timber,3777.8,10052.61,15979738.12,1229.68
1932,1003,Morales-Rodriguez,Pharmaceuticals,Cotton,589.63,1180.83,1839791.9,193.0
1933,1002,"West, Russell and James",Furniture,Glass,2072.17,1717.23,13333589.07,748.25
1934,1003,Michael-Randall,Electronics,Wheat,4693.73,5443.93,19979786.07,490.35
1935,1000,"Johnson, Bautista and Morrison",Pharmaceuticals,Steel,3783.58,3130.04,15554526.12,1366.85
1936,1008,"Rodriguez, Beck and Shaw",Electronics,Plastic,1994.89,4782.49,17054918.3,831.74
1937,1002,"Wright, Gregory and Walker",Textile,Timber,2572.95,7406.56,4507072.6,262.47
1938,1002,Martin-Alvarez,Food Processing,Glass,3912.75,11220.65,21250541.7,982.01
1939,1010,Harrison Inc,Pharmaceuticals,Steel,2359.15,2142.71,5901672.55,502.46
1940,1003,Sullivan LLC,Automobile Parts,Wheat,3961.8,7660.13,12095238.39,1421.79
1941,1004,Blackburn PLC,Pharmaceuticals,Plastic,4130.41,3833.11,10542615.93,1199.98
1942,1004,Clayton-Acosta,Textile,Plastic,3877.8,5084.25,14877013.73,998.81
1943,1002,Huffman-Peters,Automobile Parts,Steel,3751.63,8054.49,10719018.42,1225.72
1944,1006,King PLC,Electronics,Petroleum Products,3283.81,7480.67,29024832.31,354.13
1945,1007,Meadows-Garcia,Pharmaceuticals,Steel,367.54,598.82,3558582.59,129.0
1946,1003,Petty PLC,Chemicals,Timber,4315.76,3278.91,4944061.5,618.99
1947,1000,"Cook, Phillips and Curry",Food Processing,Plastic,3388.29,2473.0,28262645.77,1434.35
1948,1001,Adkins-Smith,Furniture,Timber,4483.66,7498.18,36870022.2,1615.05
1949,1004,"Evans, Braun and Wang",Furniture,Cotton,83.71,110.57,226035.52,21.94
1950,1001,"Russell, Smith and Carlson",Automobile Parts,Wheat,1109.2,905.9,5661275.99,118.22
1951,1003,Gamble Inc,Chemicals,Glass,894.82,2413.89,6761873.15,91.91
1952,1006,Burton-Mills,Food Processing,Timber,793.98,960.99,6320424.95,379.7
1953,1001,Nguyen and Sons,Food Processing,Timber,4160.45,8144.02,25082046.16,997.9
1954,1008,Ross-Martinez,Furniture,Timber,2738.85,8210.51,16480023.18,797.81
1955,1006,"Harris, Day and Mcdonald",Automobile Parts,Timber,878.48,1493.45,8473676.58,388.25
1956,1008,Warren Inc,Food Processing,Plastic,1528.77,2224.22,13696972.14,568.68
1957,1006,Mills Group,Furniture,Petroleum Products,1443.37,3873.77,12460792.79,564.33
1958,1009,Brown Ltd,Automobile Parts,Cotton,4420.8,5003.69,28346071.27,1705.4
1959,1009,"Foster, Singleton and Miller",Electronics,Timber,2138.98,5542.7,15899571.62,875.71
1960,1005,"Nguyen, Gardner and Wise",Pharmaceuticals,Steel,392.43,411.66,2929934.02,58.55
1961,1000,Turner-Jensen,Textile,Wheat,1574.43,2423.32,8145318.17,409.61
1962,1010,Foster Ltd,Food Processing,Petroleum Products,764.31,1016.3,2662614.69,135.4
1963,1003,Wood-Rogers,Food Processing,Aluminum,2545.0,6552.07,4540918.22,474.23
1964,1007,Hines LLC,Pharmaceuticals,Aluminum,2707.36,5327.28,11099021.67,1269.02
1965,1009,Griffin-Quinn,Pharmaceuticals,Steel,3728.44,5359.84,13758842.79,439.51
1966,1008,Davis Inc,Automobile Parts,Petroleum Products,801.08,2002.4,7906116.81,216.22
1967,1007,"Hall, Snyder and Mckenzie",Food Processing,Wheat,4604.89,11077.38,21971502.88,1945.43
1968,1007,"Schroeder, Smith and Cameron",Food Processing,Plastic,559.59,1502.46,4323247.91,77.56
1969,1007,"Johnson, Ellis and Chandler",Pharmaceuticals,Petroleum Products,3633.29,3102.64,8419522.63,1201.97
1970,1006,Lozano-Davis,Furniture,Timber,3004.48,2150.17,15949639.45,1488.04
1971,1007,Johnson-Bryant,Furniture,Aluminum,3345.21,5730.33,16177628.37,1069.4
1972,1004,"Cooper, Cole and Roberts",Chemicals,Wheat,3577.24,2278.22,5776217.25,900.12
1973,1008,Orozco-Hall,Chemicals,Steel,2901.42,2170.26,12740362.47,591.84
1974,1007,Thompson-Sanchez,Pharmaceuticals,Steel,330.25,410.81,1601206.52,73.18
1975,1002,"Fisher, Lyons and Hall",Chemicals,Wheat,99.1,194.77,744015.67,10.09
1976,1002,Williams-Walters,Chemicals,Steel,1365.18,1117.12,11435829.9,182.48
1977,1007,Bautista Ltd,Pharmaceuticals,Wheat,1849.55,2515.63,8330288.83,480.62
1978,1009,Melton-Dyer,Automobile Parts,Steel,220.99,359.54,245216.73,60.86
1979,1004,Nelson Ltd,Chemicals,Plastic,4570.32,10920.2,34353633.84,1524.66
1980,1005,Floyd-Johnston,Textile,Plastic,2667.99,6159.1,3259296.43,1172.76
1981,1002,Holloway-Fuller,Chemicals,Cotton,3727.56,5419.74,24802381.08,1626.63
1982,1004,"Gutierrez, Lee and Wells",Furniture,Aluminum,1924.59,5657.07,8429336.83,728.84
1983,1001,Lopez Group,Textile,Timber,2798.93,4935.77,13365316.01,472.92
1984,1010,Gonzalez Inc,Furniture,Plastic,2613.92,4134.54,22645441.72,1132.28
1985,1008,White-Barajas,Food Processing,Steel,1605.29,2827.31,6288524.72,194.1
1986,1006,Jones-Stokes,Chemicals,Petroleum Products,4606.17,7758.02,20656822.36,998.87
1987,1001,"Shields, Thornton and Bishop",Automobile Parts,Timber,449.82,577.71,3611140.46,118.36
1988,1010,Adams-Gomez,Furniture,Wheat,2249.86,3932.78,4133775.67,833.72
1989,1007,"Sanchez, Butler and Trevino",Textile,Cotton,2272.33,1805.08,17181910.58,880.31
1990,1004,"Whitney, Hoover and Taylor",Pharmaceuticals,Steel,988.09,2479.88,2333292.3,245.96
1991,1003,Ramirez-Booker,Electronics,Petroleum Products,3154.11,3788.12,26438666.67,778.29
1992,1005,Fox and Sons,Food Processing,Glass,570.61,763.25,5411958.3,105.96
1993,1000,"Jones, Willis and Buckley",Furniture,Petroleum Products,1124.45,1087.09,10395324.48,470.09
1994,1010,Mcknight-Ford,Electronics,Cotton,3870.77,5086.8,18356939.62,1817.46
1995,1006,Morgan-Johnston,Food Processing,Wheat,4286.32,2572.45,19227789.55,1881.23
1996,1001,Smith-Smith,Food Processing,Glass,1470.43,2872.65,4977447.91,703.94
1997,1004,Reed PLC,Chemicals,Steel,4962.2,4729.21,41093022.96,885.86
1998,1007,"Armstrong, Hunt and Smith",Pharmaceuticals,Wheat,2073.57,3266.39,14188650.58,371.91
1999,1003,Leonard-Griffin,Textile,Aluminum,2591.3,5516.07,11582292.0,429.49
2000,1000,Thompson and Sons,Food Processing,Timber,1831.82,1695.55,9984355.79,799.6
